Mobile,Message,Sender,Campaign name,Location,Provider,Send Time,Delivered Time,Status,Click Status,Click DateTime,Browser,Platform,IP Address,Click Count
9711010652,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,IDEA,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,20-11-2022 01:25,Chrome,Linux,64.233.172.69,3
9711010653,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,IDEA,19-11-2022 09:25,20-11-2022 01:26,Delivered,No,,,,,
9711010654,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Failed,,,,,,
9711010655,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,MTS,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.249.83.101,1
9711010656,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ASSAM ,AIRCEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010657,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HIMACHAL PRADESH ,IDEA,19-11-2022 09:25,19-11-2022 09:25,,,,,,,
9711010658,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KARNATAKA ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,74.125.214.9,3
9711010659,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010660,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Failed,,,,,,
9711010661,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.249.93.226,1
9711010662,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010663,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, TAMILNADU  ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,,,,,,,
9711010664,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HARYANA  ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,74.125.214.7,1
9711010665,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010666,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,TATA DOCOMO,19-11-2022 09:25,19-11-2022 09:25,Failed,,,,,,
9711010667,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, CHENNAI   ,TATA DOCOMO,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.249.83.101,1
9711010668,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,RELIANCE,19-11-2022 09:25,20-11-2022 01:26,Delivered,No,,,,,
9711010669,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,VODAFONE,19-11-2022 09:25,19-11-2022 09:26,,,,,,,
9711010670,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MUMBAI   ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,64.233.172.71,1
9711010671,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,IDEA,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010672,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,VODAFONE,19-11-2022 09:25,20-11-2022 01:25,Failed,,,,,,
9711010673,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,RELIANCE,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.249.88.138,1
9711010674,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MUMBAI   ,VODAFONE,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010675,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 22:25,,,,,,,
9711010676,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:40,Chrome,Linux,74.125.214.5,1
9711010677,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HIMACHAL PRADESH ,RELIANCE,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010678,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,AIRTEL,19-11-2022 09:25,19-11-2022 09:40,Failed,,,,,,
9711010679,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,VODAFONE,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,74.125.214.7,1
9711010680,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,RELIANCE,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010681,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,TATA DOCOMO,19-11-2022 09:25,20-11-2022 01:25,,,,,,,
9711010682,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,TATA DOCOMO,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.102.9.228,1
9711010683,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,TATA DOCOMO,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010684,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,VODAFONE,19-11-2022 09:25,19-11-2022 09:25,Failed,,,,,,
9711010685,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KOLKATA   ,UNINOR,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.102.9.228,1
9711010686,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ORISSA ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010687,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HARYANA  ,TATA DOCOMO,19-11-2022 09:25,19-11-2022 09:25,,,,,,,
9711010688,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, JAMMU & KASHMIR ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,74.125.214.7,1
9711010689,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ORISSA ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010690,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Failed,,,,,,
9711010691,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.249.93.229,1
9711010692,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010693,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, JAMMU & KASHMIR ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,,,,,,,
9711010694,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ORISSA ,TATA DOCOMO,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.249.83.101,1
9711010695,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,RELIANCE,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010696,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,VODAFONE,19-11-2022 09:25,19-11-2022 09:25,Failed,,,,,,
9711010697,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KOLKATA   ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.249.88.141,1
9711010698,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010699,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MUMBAI   ,VODAFONE,19-11-2022 09:25,19-11-2022 09:25,,,,,,,
9711010700,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,ETISALAT,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,74.125.214.5,1
9711010701,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KARNATAKA ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010702,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Failed,,,,,,
9711010703,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,TATA DOCOMO,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,64.233.172.71,1
9711010704,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,IDEA,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010705,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,RELIANCE,19-11-2022 09:25,19-11-2022 09:25,,,,,,,
9711010706,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, TAMILNADU  ,RELIANCE,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.102.9.228,1
9711010707,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010708,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, GUJARAT  ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Failed,,,,,,
9711010709,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,74.125.214.5,1
9711010710,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,VODAFONE,19-11-2022 09:25,20-11-2022 01:25,Delivered,No,,,,,
9711010711,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,,,,,,,
9711010712,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,74.125.214.5,2
9711010713,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010714,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Failed,,,,,,
9711010715,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,RELIANCE,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,20-11-2022 02:35,Chrome,Linux,74.125.214.7,1
9711010716,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010717,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, TAMILNADU  ,VODAFONE,19-11-2022 09:25,20-11-2022 02:35,,,,,,,
9711010718,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,VODAFONE,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.102.9.228,1
9711010719,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,RELIANCE,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010720,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ORISSA ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Failed,,,,,,
9711010721,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.102.9.228,1
9711010722,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,TATA DOCOMO,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010723,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,RELIANCE,19-11-2022 09:25,19-11-2022 09:46,,,,,,,
9711010724,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KARNATAKA ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,74.125.214.5,1
9711010725,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,AIRCEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010726,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,IDEA,19-11-2022 09:25,19-11-2022 09:25,Failed,,,,,,
9711010727,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KARNATAKA ,TATA DOCOMO,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,74.125.214.5,1
9711010728,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010729,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MAHARASHTRA  ,AIRTEL,19-11-2022 09:25,19-11-2022 22:25,,,,,,,
9711010730,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.102.9.232,1
9711010731,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:25,19-11-2022 09:25,Delivered,No,,,,,
9711010732,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ORISSA ,BSNL,19-11-2022 09:25,19-11-2022 09:25,Failed,,,,,,
9711010733,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,IDEA,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:40,Chrome,Linux,64.233.172.71,2
9711010734,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, WEST BENGAL  ,AIRTEL,19-11-2022 09:25,20-11-2022 01:25,Delivered,No,,,,,
9711010735,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KOLKATA   ,UNINOR,19-11-2022 09:25,19-11-2022 09:25,,,,,,,
9711010736,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HIMACHAL PRADESH ,AIRTEL,19-11-2022 09:25,19-11-2022 09:25,Delivered,Yes,19-11-2022 21:25,Chrome,Linux,66.249.93.226,2
